ProbeName	Harvest	Module	Phase	22.3	0.5	2.3	4.1	5.9	7.7	9.5	11.3	13.4	15.6	17.9	20.1
GS1_SS_00305_19541	C2	l1_coral4_01	15	0.0985	-0.1814	-1.0931	-1.5221	-1.7313	-0.9709	0.5014	1.6772	1.5314	0.7287	0.6946	0.1645
GS1_SS_00307_19580	C2	l1_cornflowerblue_01	1	1.0231	0.517	0.5242	0.2889	-0.5908	-1.5842	-1.9681	-1.3923	-0.4859	0.052	0.6043	1.0395
GS1_SS_00315_06622	C2	l1_blue1_01	9	-1.5146	-1.4321	-0.8738	1.0941	1.8105	1.3581	1.0778	0.3353	0.3132	-0.0657	-0.5656	-0.7214
GS1_SS_00323_10701	C2	l1_darkviolet_01	3	0.7723	0.9654	1.4013	0.919	0.4988	-0.1057	-0.8582	-1.6656	-1.6748	-1.199	-0.6095	0.0174
GS1_SS_00325_21070	C2	l1_antiquewhite2_01	19	0.5673	0.433	-0.2924	-1.4225	-1.9096	-1.4524	-0.7496	-0.3711	0.3129	0.8906	0.8845	1.1729
GS1_SS_00329_09488	C2	l1_cornflowerblue_02	11	-0.5862	-1.2404	-0.7412	-0.2352	0.3907	1.3903	2.0582	1.8708	-0.2231	-0.3914	-0.616	-0.6254
GS1_SS_00332_04492	C2	l1_cornflowerblue_02	11	-0.7014	-1.2939	-1.4179	-1.3544	0.8695	1.6514	1.6816	0.933	0.0242	0.1454	0.3427	0.1571
GS1_SS_00335_09755	C2	l1_cornflowerblue_01	1	0.669	1.3533	1.4123	1.2365	-0.2902	-0.81	-1.7513	-1.5477	-0.455	-0.6336	-0.3629	-0.2393
GS1_SS_00337_01267	C2	l1_cornflowerblue_02	11	-0.3186	-0.614	-0.6932	-0.5551	0.9442	1.6982	1.257	0.6372	1.0272	0.5627	0.0744	-1.0687
GS1_SS_00343_11026	C2	l1_lavender_02	13	-0.0859	-0.4276	-0.6516	-2.1474	-1.6832	0.1338	1.107	1.5295	1.0382	0.7315	0.4156	0.5719
GS1_SS_00344_00804	C2	l1_cornflowerblue_01	1	0.0275	0.2365	0.8833	0.6952	-0.6585	-1.9841	-1.5616	-0.6137	-0.5154	-0.5157	0.3047	0.8411
GS1_SS_00346_03424	C2	l1_darkviolet_01	3	0.5997	0.7212	1.6697	1.1625	0.2516	-0.7635	-0.9046	-1.5968	-1.1022	-1.1609	-0.635	-0.1529
GS1_SS_00348_12354	C2	l1_cornflowerblue_01	1	0.6431	1.2742	1.3004	0.867	-0.7638	-1.4937	-0.557	-1.5118	-1.3508	0.5807	0.3554	0.9828
GS1_SS_00350_11004	C2	l1_lightskyblue4_01	7	-0.1769	-0.2221	-0.7455	1.2334	1.1187	1.463	0.9414	0.3172	1.0072	-0.4749	-0.3123	-0.8766
GS1_SS_00352_18730	C2	l1_antiquewhite2_01	19	0.26	0.3384	-0.1337	-1.7322	-2.2322	-0.55	-0.1261	-0.4078	-0.1968	0.4117	0.961	1.4818
GS1_SS_00353_05249	C2	l1_coral4_02	5	-0.0285	0.6817	0.6373	1.4341	2.051	1.0897	-0.0731	-0.8579	-0.3123	-0.8843	-1.1195	-1.2875
GS1_SS_00357_07789	C2	l1_lightskyblue4_02	23	0.4934	0.695	-0.4153	-0.4464	-0.7306	-1.7844	-1.4479	-0.828	-0.5205	0.2893	0.5582	1.4253
GS1_SS_00367_05955	C2	l1_lightskyblue4_02	23	0.4926	0.6178	-0.4728	-0.6651	-1.5125	-1.2715	-0.9946	-0.6561	-0.6869	0.2788	0.4358	1.3657
GS1_SS_00368_18446	C2	l1_lightskyblue4_02	23	0.2568	0.7371	0.2847	-1.1647	-1.8907	-1.8907	-0.3445	-0.3372	0.1486	0.3754	0.3599	0.779
GS1_SS_00374_07909	C2	l1_cornflowerblue_02	11	-0.4586	-1.2268	-0.8659	-0.8769	0.4771	1.2091	1.9796	1.5126	-0.7892	-0.4099	-0.3552	1.049
GS1_SS_00379_16060	C2	l1_coral4_02	5	-0.2123	0.6123	1.0304	1.4485	1.7631	0.7756	0.5715	-0.2935	-1.2577	-1.6295	-0.8267	-0.8124
GS1_SS_00380_19508	C2	l1_cornflowerblue_01	1	0.83	0.6915	1.0765	0.7446	-0.1879	-1.1078	-1.5572	-1.5443	-1.4122	-0.6278	0.4305	0.7028
GS1_SS_00391_11850	C2	l1_cornflowerblue_01	1	0.44	-0.8571	1.9197	1.6841	-0.3461	-0.6072	-1.1548	-0.8669	-1.1387	0.2547	-1.0006	-0.0874
GS1_SS_00393_13684	C2	l1_darkviolet_01	3	0.8829	0.703	1.1717	1.3898	1.3778	0.4181	-1.1734	-1.8443	-0.3826	-1.1057	-0.4775	-0.8861
GS1_SS_00395_15840	C2	l1_lightskyblue4_02	23	1.132	-0.1625	-0.435	-0.6269	-2.5904	-1.237	-0.3915	0.6408	1.0682	0.0869	0.5577	0.0398
GS1_SS_00406_20661	C2	l1_lavender_02	13	0.2763	-0.1662	-0.8686	-1.1895	-0.5737	-0.2433	0.4983	1.0031	1.847	1.3711	1.0138	-0.2474
GS1_SS_00410_14265	C2	l1_cornflowerblue_02	11	0.0508	-2.2939	-0.6226	-0.711	0.3834	1.5794	1.6454	1.3966	-0.1014	-0.1111	-0.5597	-0.3185
GS1_SS_00415_08826	C2	l1_cornflowerblue_02	11	-0.8197	-0.6062	0.4606	0.9241	1.1462	1.8392	0.9918	1.0017	-0.2366	-0.3854	-1.3424	-0.9803
GS1_SS_00416_08793	C2	l1_darkviolet_02	13	-1.0628	-1.2422	-1.9177	-1.0416	-0.1064	0.3078	0.7969	1.6716	1.5261	0.7545	-0.114	-0.0346
GS1_SS_00421_09829	C2	l1_darkviolet_01	3	0.3673	1.2756	1.9477	0.5313	0.5276	-0.2094	-0.9739	-1.4627	-1.3766	-1.0906	-0.7334	0.0777
GS1_SS_00422_08784	C2	l1_cornflowerblue_01	1	0.8373	0.5532	1.7487	-0.1249	-1.3442	-1.4894	-1.7029	-1.1815	0.2252	0.4419	0.9283	0.5924
GS1_SS_00428_03383	C2	l1_lightskyblue4_01	7	-0.7172	-0.3708	0.2871	0.6609	1.0588	2.1244	0.8574	0.5275	0.4246	-0.4821	-0.7833	-0.6613
GS1_SS_00435_10744	C2	l1_blue1_01	9	-1.5314	-0.8404	-0.7622	-0.0712	0.0377	0.8731	2.0574	1.3327	0.4264	0.5062	-0.1333	-1.767
GS1_SS_00436_09316	C2	l1_coral4_01	15	0.4547	-0.836	0.3064	-1.7139	-1.2674	-1.2302	-0.6671	0.8987	1.5222	0.953	0.7026	1.0616
GS1_SS_00438_04895	C2	l1_lightskyblue4_02	23	1.4691	1.1178	0.3884	-1.2232	-2.0214	-1.3473	-0.6779	0.6614	-0.2702	-0.284	-0.089	1.1426
GS1_SS_00440_09405	C2	l1_lightskyblue4_01	7	-0.527	-0.9731	-0.2016	0.8301	2.0952	2.2616	0.2785	-0.3511	-0.5503	-0.5538	-0.764	-0.7196
GS1_SS_00449_11300	C2	l1_antiquewhite4_01	15	0.5671	0.342	-0.128	-0.8206	-1.5973	-1.9805	-0.9254	0.7072	1.4135	1.2769	1.1128	0.3515
GS1_SS_00451_13534	C2	l1_blue1_02	1	0.8875	1.8011	1.0402	-0.2811	-0.7806	-1.0539	-1.1039	-1.2048	-1.2584	-0.3479	0.2583	0.0229
GS1_SS_00452_14270	C2	l1_coral4_02	5	-0.6828	-0.234	0.5949	1.3539	2.8316	0.4877	-0.3116	-0.887	-0.4704	-0.4738	-0.2404	-0.8386
GS1_SS_00453_00482	C2	l1_darkviolet_02	13	-0.5765	-1.6162	-1.2593	0.0145	0.4771	0.9266	0.5891	1.4667	-1.8618	0.1852	1.137	0.725
GS1_SS_00459_08070	C2	l1_coral4_01	15	-0.1821	0.0681	-0.9301	0.0377	-2.4473	-1.4193	-0.4683	0.1712	1.2463	1.0055	0.4637	1.0055
GS1_SS_00460_09519	C2	l1_blue1_02	1	1.0778	0.9256	0.3165	-0.7978	-1.6663	-1.6461	-1.3109	-0.7288	-0.0644	0.2968	0.5346	1.0711
GS1_SS_00461_10271	C2	l1_cornflowerblue_01	1	1.0458	0.5143	1.1361	0.5833	0.2178	-1.3808	-1.6763	-1.4583	-1.3569	-0.4277	0.3908	0.821
GS1_SS_00462_14207	C2	l1_lightskyblue4_02	23	0.9156	0.0532	-0.0506	-0.8758	-1.1229	-1.8877	-1.2107	-0.537	-0.2343	0.3329	0.7289	1.4682
GS1_SS_00464_05744	C2	l1_coral4_02	5	-0.0455	0.3335	1.0702	1.7258	1.6863	0.9023	0.2361	-1.0173	-1.0518	-1.3475	-0.9989	-0.8874
GS1_SS_00465_21240	C2	l1_lavender_01	3	0.7706	1.3186	0.9398	1.5755	-0.1051	-0.8499	-1.5061	-1.6371	-0.9747	-0.6392	-0.2268	-0.147
GS1_SS_00473_14715	C2	l1_antiquewhite2_02	7	-0.1536	0.2498	0.4668	1.9305	1.8096	1.1051	0.3582	-0.3925	-0.8405	-0.9304	-0.7123	-1.2557
GS1_SS_00476_17167	C2	l1_lavender_02	13	-0.2714	-0.7078	-0.9834	-1.8999	-0.8905	0.6782	1.2367	1.3708	1.4161	1.0338	0.4808	-0.2658
GS1_SS_00479_12977	C2	l1_darkviolet_01	3	-0.0498	0.6672	1.3004	1.5459	1.4764	0.5763	-0.2561	-1.3594	-1.4237	-0.9762	-0.7927	-1.0879
GS1_SS_00482_12504	C2	l1_lavender_02	13	-0.7592	-1.023	-1.4541	-1.2311	-0.122	1.3604	0.8865	1.5994	1.0916	0.9711	0.3449	-0.1071
GS1_SS_00485_11073	C2	l1_lightskyblue4_02	23	0.3119	0.5053	-0.289	-1.058	-1.6785	-1.5408	-0.9694	-0.4392	-0.1488	0.6093	0.8016	1.2337
GS1_SS_00486_16491	C2	l1_lightskyblue4_02	23	0.3033	0.2044	0.3928	-0.619	-2.5337	-1.0488	-0.2942	0.2128	-0.9154	0.3059	0.305	1.1021
GS1_SS_00491_03917	C2	l1_coral4_01	15	-0.1352	-0.3357	-0.2726	-1.2821	-2.3617	-1.3356	0.2802	0.7947	0.543	0.7856	0.4824	0.6001
GS1_SS_00496_16485	C2	l1_cornflowerblue_01	1	0.7971	0.1654	0.0758	1.2299	0.5896	-0.2767	-1.7747	-1.3469	-1.7103	-0.869	0.4458	1.2141
GS1_SS_00499_01819	C2	l1_cornflowerblue_01	1	0.8775	0.5141	1.1205	0.8668	-0.3273	-0.0282	-2.0587	-1.3094	-1.4759	-0.1419	-0.152	1.5251
GS1_SS_00500_16468	C2	l1_cornflowerblue_02	11	-0.5108	-0.7211	-1.1335	-0.9605	0.8398	1.4395	1.8532	1.5101	0.4547	-0.2395	-0.0221	-0.6074
