ProbeName	Harvest	Module	Phase	22.6	0.5	2.6	4.7	6.8	8.9	11.0	13.0	14.9	16.8	18.7	20.6
GS1_SS_00007_14861	C1	l1_antiquewhite4_02	23	1.405124611	-0.336087752	1.045121436	0.480877058	-0.225662838	-1.397543497	-0.244216618	0.610454262	-0.545117026	0.355339792	-2.166328331	1.018038903
GS1_SS_00016_00323	C1	l1_aliceblue_02	17	-0.139161798	0.615298588	-0.217219375	-1.866528356	-1.464842046	-0.947295784	-0.418639664	0.631746949	0.890880789	0.550803694	0.65338953	1.711567474
GS1_SS_00019_02015	C1	l1_antiquewhite_01	1	1.08737567	1.595310927	1.28841091	-1.114126448	-1.310488538	-0.307828656	-0.854676858	-1.026774525	0.165597199	-0.543822638	1.192431636	-0.171408677
GS1_SS_00020_18986	C1	l1_navajowhite3_02	11	-0.80421727	-1.390575186	-1.456436544	-0.371322713	-0.68784089	0.60476819	1.544411545	1.243239705	1.00185463	1.039581039	-0.511038312	-0.212424194
GS1_SS_00027_18006	C1	l1_darkgoldenrod4_02	1	0.494549871	0.801665951	-0.24859521	-2.038209896	-1.574015045	0.00652238	-0.369925019	-0.518066549	1.067074909	1.472229807	0.838498214	0.068270586
GS1_SS_00031_10674	C1	l1_magenta1_01	1	1.145539778	-0.049488673	0.8389269	-0.275480772	-1.387666612	-1.825685008	-1.431151048	0.052080811	0.289499477	0.611982586	0.823056668	1.208385895
GS1_SS_00033_11874	C1	l1_antiquewhite_02	11	-0.763708644	-0.311084968	-1.077285174	-0.458237194	0.384871213	1.171694343	1.772550923	1.259949656	0.398739905	-0.276413238	-1.843125154	-0.257951668
GS1_SS_00034_11858	C1	l1_lightpink4_01	23	-0.043652314	0.566242028	1.185485863	1.76208064	1.108768788	0.625540869	-0.785464164	-0.416479368	-0.732569086	-0.479236241	-1.614111034	-1.17660598
GS1_SS_00037_14514	C1	l1_saddlebrown_01	3	0.644499196	0.937129497	1.187155185	1.983374962	0.281106908	-1.084452023	-1.447991732	-0.799487605	-0.540469247	-0.742730593	0.260615416	-0.678749964
